"","age","ethnicity","gender"
"6376",26,2,1
"6377",26,2,1
"6378",26,2,1
"6379",26,2,1
"6380",26,2,1
"6381",26,2,1
"6382",26,2,1
"6383",26,2,1
"6384",26,2,1
"6385",26,2,1
"6386",26,2,1
"6387",26,2,1
"6388",26,2,1
"6389",26,2,1
"6390",26,2,1
"6391",26,2,1
"6392",26,2,1
"6393",26,2,1
"6394",26,2,1
"6395",26,2,1
"6396",26,2,1
"6397",26,2,1
"6398",26,2,1
"6399",26,2,1
"6400",26,2,1
"6401",26,2,1
"6402",26,2,1
"6403",26,2,1
"6404",26,2,1
"6405",26,2,1
"6406",26,2,1
"6407",26,2,1
"6408",26,2,1
"6409",26,2,1
"6410",26,2,1
"6411",26,2,1
"6412",26,2,1
"6413",26,2,1
"6414",26,2,1
"6415",26,2,1
"6416",26,2,1
"6417",26,2,1
"6418",26,2,1
"6419",26,2,1
"6420",26,2,1
"6421",26,2,1
"6422",26,2,1
"6423",26,2,1
"6424",26,1,1
"6425",26,1,1
"6426",26,1,1
"6427",26,1,1
"6428",26,1,1
"6429",26,1,1
"6430",26,1,1
"6431",26,1,1
"6432",26,1,1
"6433",26,1,1
"6434",26,1,1
"6435",26,1,1
"6436",26,1,1
"6437",26,1,1
"6438",26,1,1
"6439",26,1,1
"6440",26,1,1
"6441",26,1,1
"6442",26,1,1
"6443",26,1,1
"6444",26,1,1
"6445",26,1,1
"6446",26,1,1
"6447",26,1,1
"6448",26,1,1
"6449",26,1,1
"6450",26,1,1
"6451",26,1,1
"6452",26,1,1
"6453",26,1,1
"6454",26,1,1
"6455",26,1,1
"6456",26,1,1
"6457",26,1,1
"6458",26,1,1
"6459",26,1,1
"6460",26,1,1
"6461",26,1,1
"6462",26,1,1
"6463",26,1,1
"6464",26,1,1
"6465",26,1,1
"6466",26,1,1
"6467",26,1,1
"6468",26,1,1
"6469",26,1,1
"6470",26,1,1
"6471",26,1,1
"6472",26,1,1
"6473",26,1,1
"6474",26,1,1
"6475",26,1,1
"6476",26,1,1
"6477",26,1,1
"6478",26,1,1
"6479",26,1,1
"6480",26,1,1
"6481",26,1,1
"6482",26,1,1
"6483",26,1,1
"6484",26,1,1
"6485",26,1,1
"6486",26,1,1
"6487",26,1,1
"6488",26,1,1
"6489",26,1,1
"6490",26,1,1
"6491",26,1,1
"6492",26,1,1
"6493",26,1,1
"6494",26,1,1
"6495",26,1,1
"6496",26,1,1
"6497",26,1,1
"6498",26,1,1
"6499",26,1,1
"6500",26,1,1
"6501",26,2,1
"6502",26,1,1
"6503",26,1,1
"6504",26,1,1
"6505",26,1,1
"6506",26,1,1
"6507",26,1,1
"6508",26,1,1
"6509",26,1,1
"6510",26,1,1
"6511",26,1,1
"6512",26,1,1
"6513",26,1,1
"6514",26,1,1
"6515",26,1,1
"6516",26,1,1
"6517",26,1,1
"6518",26,1,1
"6519",26,1,1
"6520",26,1,1
"6521",26,1,1
"6522",26,1,1
"6523",26,1,1
"6524",26,1,1
"6525",26,1,1
"6526",26,1,1
"6527",26,1,1
"6528",26,1,1
"6529",26,1,1
"6530",26,1,1
"6531",26,1,1
"6532",26,1,1
"6533",26,1,1
"6534",26,1,1
"6535",26,1,1
"6536",26,1,1
"6537",26,1,1
"6538",26,1,1
"6539",26,1,1
"6540",26,1,1
"6541",26,1,1
"6542",26,1,1
"6543",26,1,1
"6544",26,1,1
"6545",26,1,1
"6546",26,1,1
"6547",26,1,1
"6548",26,1,1
"6549",26,1,1
"6550",26,1,1
"6551",26,1,1
"6552",26,1,1
"6553",26,1,1
"6554",26,1,1
"6555",26,1,1
"6556",26,1,1
"6557",26,1,1
"6558",26,1,1
"6559",26,1,1
"6560",26,1,1
"6561",26,1,1
"6562",26,1,1
"6563",26,1,1
"6564",26,1,1
"6565",26,1,1
"6566",26,1,1
"6567",26,1,1
"6568",26,1,1
"6569",26,1,1
"6570",26,1,1
"6571",26,1,1
"6572",26,1,1
"6573",26,1,1
"6574",26,1,1
"6575",26,1,1
"6576",26,1,1
"6577",26,1,1
"6578",26,1,1
"6579",26,1,1
"6580",26,1,1
"6581",26,1,1
"6582",26,1,1
"6583",26,1,1
"6584",26,1,1
"6585",26,1,1
"6586",26,1,1
"6587",26,1,1
"6588",26,1,1
"6589",26,1,1
"6590",26,1,1
"6591",26,1,1
"6592",26,1,1
"6593",26,1,1
"6594",26,1,1
"6595",26,1,1
"6596",26,1,1
"6597",26,1,1
"6598",26,1,1
"6599",26,1,1
"6600",26,1,1
"6601",26,1,1
"6602",26,1,1
"6603",26,1,1
"6604",26,1,1
"6605",26,1,1
"6606",26,1,1
"6607",26,1,1
"6608",26,1,1
"6609",26,1,1
"6610",26,1,1
"6611",26,1,1
"6612",26,1,1
"6613",26,1,1
"6614",26,1,1
"6615",26,1,1
"6616",26,1,1
"6617",26,1,1
"6618",26,1,1
"6619",26,1,1
"6620",26,1,1
"6621",26,1,1
"6622",26,1,1
"6623",26,1,1
"6624",26,1,1
"6625",26,1,1
"6626",26,1,1
"6627",26,1,1
"6628",26,1,1
"6629",26,1,1
"6630",26,1,1
"6631",26,1,1
"6632",26,1,1
"6633",26,1,1
"6634",26,1,1
"6635",26,1,1
"6636",26,1,1
"6637",26,1,1
"6638",26,1,1
"6639",26,2,1
"6640",26,3,1
"6641",26,2,1
"6642",26,3,1
"6643",26,3,1
"6644",26,3,1
"6645",26,3,1
"6646",26,3,1
"6647",26,3,1
"6648",26,3,1
"6649",26,3,1
"6650",26,3,1
"6651",26,3,1
"6652",26,3,1
"6653",26,3,1
"6654",26,3,1
"6655",26,3,1
"6656",26,3,1
"6657",26,3,1
"6658",26,3,1
"6659",26,3,1
"6660",26,3,1
"6661",26,3,1
"6662",26,3,1
"6663",26,3,1
"6664",26,3,1
"6665",26,3,1
"6666",26,3,1
"6667",26,3,1
"6668",26,3,1
"6669",26,3,1
"6670",26,3,1
"6671",26,3,1
"6672",26,3,1
"6673",26,3,1
"6674",26,3,1
"6675",26,3,1
"6676",26,3,1
"6677",26,3,1
"6678",26,3,1
"6679",26,3,1
"6680",26,3,1
"6681",26,3,1
"6682",26,3,1
"6683",26,3,1
"6684",26,3,1
"6685",26,3,1
"6686",26,3,1
"6687",26,3,1
"6688",26,3,1
"6689",26,3,1
"6690",26,3,1
"6691",26,3,1
"6692",26,3,1
"6693",26,3,1
"6694",26,3,1
"6695",26,3,1
"6696",26,3,1
"6697",26,3,1
"6698",26,3,1
"6699",26,3,1
"6700",26,3,1
"6701",26,3,1
"6702",26,3,1
"6703",26,3,1
"6704",26,3,1
"6705",26,3,1
"6706",26,3,1
"6707",26,3,1
"6708",26,3,1
"6709",26,3,1
"6710",26,3,1
"6711",26,3,1
"6712",26,3,1
"6713",26,3,1
"6714",26,3,1
"6715",26,3,1
"6716",26,3,1
"6717",26,3,1
"6718",26,3,1
"6719",26,3,1
"6720",26,3,1
"6721",26,3,1
"6722",26,3,1
"6723",26,3,1
"6724",26,3,1
"6725",26,3,1
"6726",26,3,1
"6727",26,3,1
"6728",26,3,1
"6729",26,3,1
"6730",26,3,1
"6731",26,3,1
"6732",26,3,1
"6733",26,3,1
"6734",26,3,1
"6735",26,3,1
"6736",26,3,1
"6737",26,3,1
"6738",26,3,1
"6739",26,3,1
"6740",26,3,1
"6741",26,3,1
"6742",26,3,1
"6743",26,3,1
"6744",26,3,1
"6745",26,3,1
"6746",26,3,1
"6747",26,3,1
"6748",26,3,1
"6749",26,4,1
"6750",26,4,1
"6751",26,4,1
"6752",26,4,1
"6753",26,4,1
"6754",26,4,1
"6755",26,4,1
"6756",26,4,1
"6757",26,4,1
"6758",26,4,1
"6759",26,4,1
"6760",26,4,1
"6761",26,4,1
"6762",26,4,1
"6763",26,4,1
"6764",26,4,1
"6765",26,4,1
"6766",26,4,1
"6767",26,4,1
"6768",26,4,1
"6769",26,4,1
"6770",26,4,1
"6771",26,4,1
"6772",26,4,1
"6773",26,4,1
"6774",26,4,1
"6775",26,4,1
"6776",26,1,1
"6777",26,4,1
"6778",26,4,1
"6779",26,4,1
"6780",26,4,1
"6781",26,4,1
"6782",26,4,1
"6783",26,4,1
"6784",26,4,1
"6785",26,4,1
"6786",26,4,1
"6787",26,4,1
"6788",26,4,1
"6789",26,4,1
"6790",26,4,1
"6791",26,4,1
"6792",26,4,1
"6793",26,4,1
"6794",26,4,1
"6795",26,4,1
"6796",26,4,1
"6797",26,4,1
"6798",26,4,1
"6799",26,4,1
"6800",26,3,1
"6801",26,4,1
"6802",26,4,1
"6803",26,4,1
"6804",26,4,1
"6805",26,4,1
"6806",26,4,1
"6807",26,4,1
"6808",26,4,1
"6809",26,4,1
"6810",26,4,1
"6811",26,4,1
"6812",26,4,1
"6813",26,4,1
"6814",26,4,1
"6815",26,4,1
"6816",26,4,1
"6817",26,4,1
"6818",26,4,1
"6819",26,3,1
"6820",26,3,1
"6821",26,3,1
"6822",26,3,1
"6823",26,3,1
"6824",26,3,1
"6825",26,3,1
"6826",26,4,1
"6827",26,4,1
"6828",26,4,1
"6829",26,4,1
"6830",26,4,1
"6831",26,4,1
"6832",26,4,1
"6833",26,4,1
"6834",26,4,1
"6835",26,4,1
"6836",26,4,1
"6837",26,4,1
"6838",26,4,1
"6839",26,4,1
"6840",26,4,1
"6841",26,4,1
"6842",26,4,1
"6843",26,4,1
"6844",26,4,1
"6845",26,4,1
"6846",26,4,1
"6847",26,4,1
"6848",26,4,1
"6849",26,4,1
"6850",26,4,1
"6851",26,4,1
"6852",26,4,1
"6853",26,4,1
"6854",26,2,1
"6855",26,3,1
"6856",26,3,1
"6857",26,3,1
"6858",26,3,1
"6859",26,3,1
"6860",26,3,1
"6861",26,3,1
"6862",26,3,1
"6863",26,3,1
"6864",26,3,1
"6865",26,3,1
"6866",26,3,1
"6867",26,3,1
"6868",26,3,1
"6869",26,3,1
"6870",26,3,1
"6871",26,3,1
"6872",26,3,1
"6873",26,3,1
"6874",26,3,1
"6875",26,3,1
"6876",26,3,1
"6877",26,3,1
"6878",26,3,1
"6879",26,3,1
"6880",26,3,1
"6881",26,3,1
"6882",26,3,1
"6883",26,3,1
"6884",26,3,1
"6885",26,3,1
"6886",26,3,1
"6887",26,3,1
"6888",26,3,1
"6889",26,3,1
"6890",26,3,1
"6891",26,3,1
"6892",26,3,1
"6893",26,3,1
"6894",26,3,1
"6895",26,3,1
"6896",26,3,1
"6897",26,3,1
"6898",26,3,1
"6899",26,3,1
"6900",26,3,1
"6901",26,3,1
"6902",26,3,1
"6903",26,3,1
"6904",26,3,1
"6905",26,3,1
"6906",26,3,1
"6907",26,2,1
"6908",26,2,1
"6909",26,2,1
"6910",26,2,1
"6911",26,2,1
"6912",26,2,1
"6913",26,2,1
"6914",26,2,1
"6915",26,2,1
"6916",26,2,1
"6917",26,2,1
"6918",26,2,1
"6919",26,2,1
"6920",26,2,1
"6921",26,2,1
"6922",26,2,1
"6923",26,2,1
"6924",26,2,1
"6925",26,2,1
"6926",26,2,1
"6927",26,2,1
"6928",26,2,1
"6929",26,2,1
"6930",26,2,1
"6931",26,2,1
"6932",26,2,1
"6933",26,2,1
"6934",26,3,1
"6935",26,2,1
"6936",26,2,1
"6937",26,2,1
"6938",26,2,1
"6939",26,2,1
"6940",26,2,1
"6941",26,2,1
"6942",26,2,1
"6943",26,2,1
"6944",26,2,1
"6945",26,2,1
"6946",26,2,1
"6947",26,2,1
"6948",26,2,1
"6949",26,2,1
"6950",26,2,1
"6951",26,2,1
"6952",26,2,1
"6953",26,2,1
"6954",26,2,1
"6955",26,2,1
"6956",26,2,1
"6957",26,2,1
"6958",26,2,1
"6959",26,2,1
"6960",26,2,1
"6961",26,3,1
"6962",26,3,1
"6963",26,3,1
"6964",26,3,1
"6965",26,3,1
"6966",26,3,1
"6967",26,3,1
"6968",26,3,1
"6969",26,3,1
"6970",26,3,1
"6971",26,3,1
"6972",26,3,1
"6973",26,3,1
"6974",26,3,1
"6975",26,3,1
"6976",26,3,1
"6977",26,3,1
"6978",26,3,1
"6979",26,3,1
"6980",26,3,1
"6981",26,3,1
"6982",26,3,1
"6983",26,3,1
"6984",26,3,1
"6985",26,3,1
"6986",26,3,1
"6987",26,3,1
"6988",26,3,1
"6989",26,3,1
"6990",26,3,1
"6991",26,3,1
"6992",26,3,1
"6993",26,3,1
"6994",26,3,1
"6995",26,3,1
"6996",26,3,1
"6997",26,3,1
"6998",26,3,1
"6999",26,3,1
"7000",26,3,1
"7001",26,3,1
"7002",26,3,1
"7003",26,3,1
"7004",26,3,1
"7005",26,3,1
"7006",26,3,1
"7007",26,3,1
"7008",26,3,1
"7009",26,3,1
"7010",26,3,1
"7011",26,3,1
"7012",26,3,1
"7013",26,3,1
"7014",26,3,1
"7015",26,3,1
"7016",26,3,1
"7017",26,3,1
"7018",26,3,1
"7019",26,3,1
"7020",26,3,1
"7021",26,3,1
"7022",26,3,1
"7023",26,3,1
"7024",26,3,1
"7025",26,3,1
"7026",26,3,1
"7027",26,3,1
"7028",26,3,1
"7029",26,3,1
"7030",26,3,1
"7031",26,3,1
"7032",26,3,1
"7033",26,3,1
"7034",26,3,1
"7035",26,3,1
"7036",26,3,1
"7037",26,3,1
"7038",26,3,1
"7039",26,3,1
"7040",26,3,1
"7041",26,3,1
"7042",26,3,1
"7043",26,3,1
"7044",26,3,1
"7045",26,3,1
"7046",26,3,1
"7047",26,3,1
"7048",26,3,1
"7049",26,3,1
"7050",26,3,1
"7051",26,3,1
"7052",26,3,1
"7053",26,3,1
"7054",26,3,1
"7055",26,3,1
"7056",26,3,1
"7057",26,3,1
"7058",26,3,1
"7059",26,3,1
"7060",26,3,1
"7061",26,3,1
"7062",26,3,1
"7063",26,3,1
"7064",26,3,1
"7065",26,3,1
"7066",26,3,1
"7067",26,3,1
"7068",26,3,1
"7069",26,1,1
"7070",26,1,0
"7071",26,1,1
"7072",26,1,0
"7073",26,1,0
"7074",26,1,0
"7075",26,1,0
"7076",26,1,0
"7077",26,1,0
"7078",26,1,0
"7079",26,1,0
"7080",26,1,0
"7081",26,1,0
"7082",26,1,0
"7083",26,1,0
"7084",26,1,0
"7085",26,1,0
"7086",26,1,0
"7087",26,1,0
"7088",26,1,0
"7089",26,1,0
"7090",26,1,0
"7091",26,1,0
"7092",26,1,0
"7093",26,1,0
"7094",26,1,0
"7095",26,1,0
"7096",26,1,0
"7097",26,1,0
"7098",26,1,0
"7099",26,1,0
"7100",26,1,0
"7101",26,1,0
"7102",26,1,0
"7103",26,1,0
"7104",26,1,0
"7105",26,1,0
"7106",26,1,0
"7107",26,1,0
"7108",26,1,0
"7109",26,1,0
"7110",26,1,0
"7111",26,1,0
"7112",26,1,0
"7113",26,1,0
"7114",26,1,0
"7115",26,1,0
"7116",26,1,0
"7117",26,1,0
"7118",26,1,0
"7119",26,1,0
"7120",26,1,0
"7121",26,1,0
"7122",26,1,0
"7123",26,1,0
"7124",26,1,0
"7125",26,1,0
"7126",26,1,0
"7127",26,1,0
"7128",26,1,0
"7129",26,1,0
"7130",26,1,0
"7131",26,1,0
"7132",26,1,0
"7133",26,1,0
"7134",26,1,0
"7135",26,1,0
"7136",26,1,0
"7137",26,1,0
"7138",26,1,0
"7139",26,1,0
"7140",26,1,0
"7141",26,1,0
"7142",26,1,0
"7143",26,1,0
"7144",26,1,0
"7145",26,1,0
"7146",26,1,0
"7147",26,1,0
"7148",26,1,0
"7149",26,1,0
"7150",26,1,0
"7151",26,1,0
"7152",26,1,0
"7153",26,1,0
"7154",26,1,0
"7155",26,1,0
"7156",26,1,0
"7157",26,1,0
"7158",26,1,0
"7159",26,1,0
"7160",26,1,0
"7161",26,1,0
"7162",26,1,0
"7163",26,1,0
"7164",26,1,0
"7165",26,1,0
"7166",26,1,0
"7167",26,1,0
"7168",26,1,0
"7169",26,1,0
"7170",26,1,0
"7171",26,1,0
"7172",26,1,0
"7173",26,1,0
"7174",26,1,0
"7175",26,1,0
"7176",26,1,0
"7177",26,1,0
"7178",26,1,0
"7179",26,1,0
"7180",26,1,0
"7181",26,1,0
"7182",26,1,0
"7183",26,1,0
"7184",26,1,0
"7185",26,1,0
"7186",26,1,0
"7187",26,1,0
"7188",26,1,0
"7189",26,1,0
"7190",26,1,0
"7191",26,1,0
"7192",26,1,0
"7193",26,1,0
"7194",26,1,0
"7195",26,1,0
"7196",26,1,0
"7197",26,1,0
"7198",26,1,0
"7199",26,1,0
"7200",26,1,0
"7201",26,1,0
"7202",26,1,0
"7203",26,1,0
"7204",26,1,0
"7205",26,1,0
"7206",26,1,0
"7207",26,1,0
"7208",26,1,0
"7209",26,1,0
"7210",26,1,0
"7211",26,1,0
"7212",26,1,0
"7213",26,1,0
"7214",26,1,0
"7215",26,1,0
"7216",26,1,0
"7217",26,1,0
"7218",26,1,0
"7219",26,1,0
"7220",26,1,0
"7221",26,1,0
"7222",26,1,0
"7223",26,1,0
"7224",26,1,0
"7225",26,1,0
"7226",26,1,0
"7227",26,1,0
"7228",26,1,0
"7229",26,1,0
"7230",26,1,0
"7231",26,1,0
"7232",26,1,0
"7233",26,1,0
"7234",26,1,0
"7235",26,1,0
"7236",26,1,0
"7237",26,1,0
"7238",26,1,0
"7239",26,2,0
"7240",26,2,0
"7241",26,2,0
"7242",26,2,0
"7243",26,2,0
"7244",26,2,0
"7245",26,2,0
"7246",26,2,0
"7247",26,2,0
"7248",26,2,0
"7249",26,2,0
"7250",26,2,0
"7251",26,2,0
"7252",26,2,0
"7253",26,2,0
"7254",26,2,0
"7255",26,2,0
"7256",26,2,0
"7257",26,2,0
"7258",26,2,0
"7259",26,2,0
"7260",26,2,0
"7261",26,2,0
"7262",26,2,0
"7263",26,2,0
"7264",26,2,0
"7265",26,2,0
"7266",26,2,0
"7267",26,2,0
"7268",26,2,0
"7269",26,2,0
"7270",26,2,0
"7271",26,2,0
"7272",26,2,0
"7273",26,2,0
"7274",26,2,0
"7275",26,2,0
"7276",26,2,0
"7277",26,2,0
"7278",26,2,0
"7279",26,2,0
"7280",26,2,0
"7281",26,2,0
"7282",26,2,0
"7283",26,2,0
"7284",26,2,0
"7285",26,2,0
"7286",26,2,0
"7287",26,2,0
"7288",26,2,0
"7289",26,2,0
"7290",26,2,0
"7291",26,2,0
"7292",26,2,0
"7293",26,2,0
"7294",26,2,0
"7295",26,3,0
"7296",26,3,0
"7297",26,3,0
"7298",26,2,0
"7299",26,2,0
"7300",26,2,0
"7301",26,2,0
"7302",26,2,0
"7303",26,2,0
"7304",26,2,0
"7305",26,2,0
"7306",26,2,0
"7307",26,2,0
"7308",26,2,0
"7309",26,2,0
"7310",26,2,0
"7311",26,2,0
"7312",26,2,0
"7313",26,2,0
"7314",26,2,0
"7315",26,2,0
"7316",26,2,0
"7317",26,2,0
"7318",26,2,0
"7319",26,2,0
"7320",26,1,0
"7321",26,2,0
"7322",26,2,0
"7323",26,1,0
"7324",26,1,0
"7325",26,1,0
"7326",26,1,0
"7327",26,1,0
"7328",26,1,0
"7329",26,1,0
"7330",26,1,0
"7331",26,1,0
"7332",26,1,0
"7333",26,1,0
"7334",26,1,0
"7335",26,1,0
"7336",26,1,0
"7337",26,1,0
"7338",26,1,0
"7339",26,1,0
"7340",26,1,0
"7341",26,1,0
"7342",26,1,0
"7343",26,1,0
"7344",26,1,0
"7345",26,1,0
"7346",26,1,0
"7347",26,1,0
"7348",26,1,0
"7349",26,1,0
"7350",26,1,0
"7351",26,1,0
"7352",26,1,0
"7353",26,1,0
"7354",26,1,0
"7355",26,1,0
"7356",26,1,0
"7357",26,1,0
"7358",26,1,0
"7359",26,1,0
"7360",26,1,0
"7361",26,1,0
"7362",26,2,0
"7363",26,1,0
"7364",26,1,0
"7365",26,2,0
"7366",26,2,0
"7367",26,2,0
"7368",26,2,0
"7369",26,2,0
"7370",26,2,0
"7371",26,2,0
"7372",26,2,0
"7373",26,2,0
"7374",26,2,0
"7375",26,2,0
"7376",26,2,0
"7377",26,2,0
"7378",26,2,0
"7379",26,2,0
"7380",26,2,0
"7381",26,2,0
"7382",26,2,0
"7383",26,1,0
"7384",26,2,0
"7385",26,2,0
"7386",26,1,0
"7387",26,1,0
"7388",26,1,0
"7389",26,1,0
"7390",26,2,0
"7391",26,2,0
"7392",26,2,0
"7393",26,2,0
"7394",26,2,0
"7395",26,2,0
"7396",26,2,0
"7397",26,2,0
"7398",26,2,0
"7399",26,2,0
"7400",26,2,0
"7401",26,2,0
"7402",26,2,0
"7403",26,2,0
"7404",26,3,0
"7405",26,1,0
"7406",26,1,0
"7407",26,1,1
"7408",26,0,0
"7409",26,0,0
"7410",26,0,0
"7411",26,0,0
"7412",26,0,0
"7413",26,0,0
"7414",26,0,0
"7415",26,0,0
"7416",26,0,0
"7417",26,0,0
"7418",26,0,0
"7419",26,0,0
"7420",26,0,0
"7421",26,0,0
"7422",26,0,0
"7423",26,0,0
"7424",26,0,0
"7425",26,0,0
"7426",26,0,0
"7427",26,0,0
"7428",26,0,0
"7429",26,0,0
"7430",26,0,0
"7431",26,0,0
"7432",26,0,0
"7433",26,0,0
"7434",26,0,0
"7435",26,0,0
"7436",26,0,0
"7437",26,0,0
"7438",26,0,0
"7439",26,0,0
"7440",26,0,0
"7441",26,0,0
"7442",26,0,0
"7443",26,0,0
"7444",26,0,0
"7445",26,0,0
"7446",26,0,0
"7447",26,0,0
"7448",26,0,0
"7449",26,0,0
"7450",26,0,0
"7451",26,0,0
"7452",26,0,0
"7453",26,0,0
"7454",26,0,0
"7455",26,0,0
"7456",26,0,0
"7457",26,0,0
"7458",26,0,0
"7459",26,0,0
"7460",26,0,0
"7461",26,0,0
"7462",26,0,0
"7463",26,0,0
"7464",26,0,0
"7465",26,0,0
"7466",26,0,0
"7467",26,0,0
"7468",26,0,0
"7469",26,0,0
"7470",26,0,0
"7471",26,0,0
"7472",26,0,0
"7473",26,0,0
"7474",26,0,0
"7475",26,0,0
"7476",26,0,0
"7477",26,0,0
"7478",26,0,0
"7479",26,0,0
"7480",26,0,0
"7481",26,0,0
"7482",26,0,0
"7483",26,0,0
"7484",26,0,0
"7485",26,0,0
"7486",26,0,0
"7487",26,0,0
"7488",26,0,0
"7489",26,0,0
"7490",26,0,0
"7491",26,0,0
"7492",26,0,0
"7493",26,0,0
"7494",26,0,0
"7495",26,0,0
"7496",26,0,0
"7497",26,0,0
"7498",26,0,0
"7499",26,0,0
"7500",26,0,0
"7501",26,0,0
"7502",26,0,0
"7503",26,0,0
"7504",26,0,0
"7505",26,0,0
"7506",26,0,0
"7507",26,0,0
"7508",26,0,0
"7509",26,0,0
"7510",26,0,0
"7511",26,0,0
"7512",26,0,0
"7513",26,0,0
"7514",26,0,0
"7515",26,0,0
"7516",26,0,0
"7517",26,0,0
"7518",26,0,0
"7519",26,0,0
"7520",26,0,0
"7521",26,0,0
"7522",26,0,0
"7523",26,0,0
"7524",26,0,0
"7525",26,0,0
"7526",26,0,0
"7527",26,0,0
"7528",26,0,0
"7529",26,0,0
"7530",26,0,0
"7531",26,0,0
"7532",26,0,0
"7533",26,0,0
"7534",26,0,0
"7535",26,0,0
"7536",26,0,0
"7537",26,0,0
"7538",26,0,0
"7539",26,0,0
"7540",26,0,0
"7541",26,0,0
"7542",26,0,0
"7543",26,0,0
"7544",26,0,0
"7545",26,0,0
"7546",26,0,0
"7547",26,0,0
"7548",26,0,0
"7549",26,0,0
"7550",26,0,0
"7551",26,0,0
"7552",26,0,0
"7553",26,0,0
"7554",26,0,0
"7555",26,0,0
"7556",26,0,0
"7557",26,0,0
"7558",26,0,0
"7559",26,0,0
"7560",26,0,0
"7561",26,0,0
"7562",26,0,0
"7563",26,0,0
"7564",26,0,0
"7565",26,0,0
"7566",26,0,0
"7567",26,0,0
"7568",26,0,0
"7569",26,0,0
"7570",26,0,0
"7571",26,0,0
"7572",26,0,0
"7573",26,0,0
"7574",26,1,0
"7575",26,1,0
"7576",26,1,0
"7577",26,1,0
"7578",26,1,0
"7579",26,1,0
"7580",26,1,0
"7581",26,1,0
"7582",26,1,0
"7583",26,1,0
"7584",26,1,0
"7585",26,1,0
"7586",26,1,0
"7587",26,1,0
"7588",26,1,0
"7589",26,1,0
"7590",26,1,0
"7591",26,1,0
"7592",26,1,0
"7593",26,1,0
"7594",26,0,0
"7595",26,0,0
"7596",26,0,0
"7597",26,0,0
"7598",26,0,0
"7599",26,0,0
"7600",26,0,0
"7601",26,0,0
"7602",26,0,0
"7603",26,0,0
"7604",26,0,0
"7605",26,0,0
"7606",26,0,0
"7607",26,0,0
"7608",26,0,0
"7609",26,0,0
"7610",26,0,0
"7611",26,0,0
"7612",26,1,0
"7613",26,0,0
"7614",26,1,0
"7615",26,1,0
"7616",26,1,0
"7617",26,1,0
"7618",26,1,0
"7619",26,1,0
"7620",26,1,0
"7621",26,1,0
"7622",26,1,0
"7623",26,1,0
"7624",26,1,0
"7625",26,1,0
"7626",26,1,0
"7627",26,1,0
"7628",26,1,0
"7629",26,1,0
"7630",26,1,0
"7631",26,1,0
"7632",26,1,0
"7633",26,1,0
"7634",26,1,0
"7635",26,1,0
"7636",26,1,0
"7637",26,1,0
"7638",26,1,0
"7639",26,1,0
"7640",26,1,0
"7641",26,1,0
"7642",26,1,0
"7643",26,1,0
"7644",26,1,0
"7645",26,1,0
"7646",26,1,0
"7647",26,1,0
"7648",26,1,0
"7649",26,1,0
"7650",26,1,0
"7651",26,1,0
"7652",26,1,0
"7653",26,1,0
"7654",26,1,0
"7655",26,1,0
"7656",26,0,0
"7657",26,0,0
"7658",26,0,0
"7659",26,0,0
"7660",26,0,0
"7661",26,0,0
"7662",26,0,0
"7663",26,0,0
"7664",26,0,0
"7665",26,0,0
"7666",26,0,0
"7667",26,0,0
"7668",26,0,0
"7669",26,0,0
"7670",26,0,0
"7671",26,0,0
"7672",26,0,0
"7673",26,0,0
"7674",26,0,0
"7675",26,0,0
"7676",26,0,0
"7677",26,0,0
"7678",26,0,0
"7679",26,0,0
"7680",26,0,0
"7681",26,0,0
"7682",26,0,0
"7683",26,0,0
"7684",26,0,0
"7685",26,0,0
"7686",26,0,0
"7687",26,0,0
"7688",26,0,0
"7689",26,0,0
"7690",26,0,0
"7691",26,0,0
"7692",26,0,0
"7693",26,0,0
"7694",26,0,0
"7695",26,0,0
"7696",26,0,0
"7697",26,0,0
"7698",26,0,0
"7699",26,0,0
"7700",26,0,0
"7701",26,0,0
"7702",26,0,0
"7703",26,0,0
"7704",26,0,0
"7705",26,0,0
"7706",26,0,0
"7707",26,0,0
"7708",26,0,0
"7709",26,0,0
"7710",26,0,0
"7711",26,0,0
"7712",26,0,0
"7713",26,0,0
"7714",26,0,0
"7715",26,0,0
"7716",26,0,0
"7717",26,0,0
"7718",26,0,0
"7719",26,0,0
"7720",26,0,0
"7721",26,0,0
"7722",26,0,0
"7723",26,0,0
"7724",26,0,0
"7725",26,0,0
"7726",26,0,0
"7727",26,0,0
"7728",26,0,0
"7729",26,0,0
"7730",26,0,0
"7731",26,0,0
"7732",26,0,0
"7733",26,0,0
"7734",26,0,0
"7735",26,0,0
"7736",26,0,0
"7737",26,0,0
"7738",26,0,0
"7739",26,3,0
"7740",26,2,0
"7741",26,3,0
"7742",26,0,1
"7743",26,0,1
"7744",26,0,1
"7745",26,0,1
"7746",26,0,1
"7747",26,0,1
"7748",26,0,1
"7749",26,0,1
"7750",26,0,1
"7751",26,0,1
"7752",26,0,1
"7753",26,0,1
"7754",26,0,1
"7755",26,0,1
"7756",26,0,1
"7757",26,0,1
"7758",26,0,1
"7759",26,0,1
"7760",26,0,1
"7761",26,0,1
"7762",26,0,1
"7763",26,0,1
"7764",26,0,1
"7765",26,0,1
"7766",26,0,1
"7767",26,0,1
"7768",26,0,1
"7769",26,0,1
"7770",26,0,1
"7771",26,0,1
"7772",26,0,1
"7773",26,0,1
